Result Time,Granularity Period,Object Name,Reliability,"L5101:SABME Frames Sent by the BTS on LAPD Link","L5102:SABME Frames Received by the BTS on LAPD Link","L5103:BTS-Sent Rejects to the LAPD Setup Requests","L5104:BTS-Received Rejects to the LAPD Setup Requests","L5105:RNR Frames Sent by the BTS on LAPD Link","L5106:RNR Frames Received by the BTS on LAPD Link","L5107:I Frames Resent by the BTS on LAPD Link","L5108:NRERR Frames Received by the BTS on LAPD Link","L5109:L3 Data Requests Received by BTS on LAPD Link","L5110:I Frames Sent by the BTS on LAPD Link","L5111:I Frames Received by the BTS on LAPD Link","L5112:Queue Overflows of Messages Sent by BTS on LAPD Link","L5113:Erroneous Long Frames Received by BTS Physical Layer on LAPD Link","L5114:Erroneous Octet Received by BTS Physical Layer on LAPD Link","L5115:Discarded Series Received by BTS Physical Layer on LAPD Link","L5116:Number of Times the BTS Receives CRC Errors on LAPD Link","L5117:L1 and L2 Overflows on LAPD Link of the BTS","L5118:Total Frames Received by the BTS Physical Layer on LAPD Link"
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=3013, DestObjLabel=LI844H3_MANCHAY0, DestObjType=TRX",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=3015, DestObjLabel=LI844H3_MANCHAY2, DestObjType=TRX",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=3010, DestObjLabel=LI844H2_MANCHAY1, DestObjType=TRX",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=3009, DestObjLabel=LI844H2_MANCHAY0, DestObjType=TRX",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=3006, DestObjLabel=LI844H1_MANCHAY1, DestObjType=TRX",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=3005, DestObjLabel=LI844H1_MANCHAY0, DestObjType=TRX",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=3002, DestObjLabel=LI844G3_MANCHAY1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=3001, DestObjLabel=LI844G3_MANCHAY0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2497, DestObjLabel=LI844G2_MANCHAY0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2994, DestObjLabel=LI844G1_MANCHAY1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2993, DestObjLabel=LI844G1_MANCHAY0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2988, DestObjLabel=LI649H3_LOS_PERROS3, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,4774,4774,11641,0,0,0,0,0,0,107363
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2987, DestObjLabel=LI649H3_LOS_PERROS2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,7966,7966,19072,0,0,0,0,0,0,107363
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2985, DestObjLabel=LI649H3_LOS_PERROS0, DestObjType=TRX",Reliable,0,0,15,1,0,0,2,0,17406,17408,46504,0,0,0,0,0,0,107363
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2978, DestObjLabel=LI649H2_LOS_PERROS1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,3707,3707,9744,0,0,0,0,0,0,67993
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2977, DestObjLabel=LI649H2_LOS_PERROS0, DestObjType=TRX",Reliable,0,0,7,0,0,0,0,0,7392,7392,35867,0,0,0,0,0,0,67993
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2979, DestObjLabel=LI649H2_LOS_PERROS2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,3088,3088,8185,0,0,0,0,0,0,67993
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2972, DestObjLabel=LI649H1_LOS_PERROS3, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,2854,2854,7490,0,0,0,0,0,0,72749
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2971, DestObjLabel=LI649H1_LOS_PERROS2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,2484,2484,5981,0,0,0,0,0,0,72749
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2970, DestObjLabel=LI649H1_LOS_PERROS1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,2394,2394,2560,0,0,0,0,0,0,72749
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2969, DestObjLabel=LI649H1_LOS_PERROS0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,9032,9031,39953,0,0,0,0,0,0,72749
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2966, DestObjLabel=LI649G3_LOS_PERROS3, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,3837,3837,7524,0,0,0,0,0,0,119218
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2965, DestObjLabel=LI649G3_LOS_PERROS2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,7688,7688,14579,0,0,0,0,0,0,119218
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2964, DestObjLabel=LI649G3_LOS_PERROS1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,2411,2411,2564,0,0,0,0,0,0,119218
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2963, DestObjLabel=LI649G3_LOS_PERROS0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,23619,23619,56999,0,0,0,0,0,0,119218
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2958, DestObjLabel=LI649G2_LOS_PERROS1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,3574,3574,3776,0,0,0,0,0,0,79141
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2957, DestObjLabel=LI649G2_LOS_PERROS0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,19153,19153,52638,0,0,0,0,0,0,79141
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2955, DestObjLabel=LI649G1_LOS_PERROS4, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,1713,1713,2923,0,0,0,0,0,0,114555
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2954, DestObjLabel=LI649G1_LOS_PERROS3, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,4137,4137,8315,0,0,0,0,0,0,114555
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2953, DestObjLabel=LI649G1_LOS_PERROS2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,8447,8447,12998,0,0,0,0,0,0,114555
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2952, DestObjLabel=LI649G1_LOS_PERROS1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,6451,6451,10066,0,0,0,0,0,0,114555
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2951, DestObjLabel=LI649G1_LOS_PERROS0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,15058,15058,44442,0,0,0,0,0,0,114555
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2944, DestObjLabel=LI655H3_LIMA_211, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,10184,10184,17763,0,0,0,0,0,0,101733
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2943, DestObjLabel=LI655H3_LIMA_210, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,21516,21516,52265,0,0,0,0,0,0,101733
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2938, DestObjLabel=LI655H2_LIMA_213, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,4369,4369,10180,0,0,0,0,0,0,43223
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2937, DestObjLabel=LI655H2_LIMA_212, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,8022,8022,20644,0,0,0,0,0,0,43223
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2936, DestObjLabel=LI655H2_LIMA_211, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,11057,11057,23926,0,0,0,0,0,0,111573
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2935, DestObjLabel=LI655H2_LIMA_210, DestObjType=TRX",Reliable,0,0,9,1,0,0,2,0,23181,23183,53405,0,0,0,0,0,0,111573
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2928, DestObjLabel=LI655H1_LIMA_211, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,3154,3154,3920,0,0,0,0,0,0,41767
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2927, DestObjLabel=LI655H1_LIMA_210, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,4424,4424,30263,0,0,0,0,0,0,41767
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2916, DestObjLabel=LI655G2_LIMA_211, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,6916,6916,9018,0,0,0,0,0,0,68850
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2915, DestObjLabel=LI655G2_LIMA_210, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,12359,12359,40557,0,0,0,0,0,0,68850
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2907, DestObjLabel=LI808G3_LA_TIZA0, DestObjType=TRX",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2905, DestObjLabel=LI808G2_LA_TIZA0, DestObjType=TRX",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2903, DestObjLabel=LI808G1_LA_TIZA0, DestObjType=TRX",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2901, DestObjLabel=LI641H2_JUAN_PABLO_II2, DestObjType=TRX",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2900, DestObjLabel=LI641H2_JUAN_PABLO_II1, DestObjType=TRX",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2899, DestObjLabel=LI641H2_JUAN_PABLO_II0, DestObjType=TRX",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2896, DestObjLabel=LI641H1_JUAN_PABLO_II1, DestObjType=TRX",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2895, DestObjLabel=LI641H1_JUAN_PABLO_II0, DestObjType=TRX",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2893, DestObjLabel=LI641G2_JUAN_PABLO_II2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2892, DestObjLabel=LI641G2_JUAN_PABLO_II1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2891, DestObjLabel=LI641G2_JUAN_PABLO_II0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2888, DestObjLabel=LI641G1_JUAN_PABLO_II1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2887, DestObjLabel=LI641G1_JUAN_PABLO_II0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2879, DestObjLabel=LI834H3_URA_HUAYCAN2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,5253,5253,8535,0,0,0,0,0,0,77161
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2878, DestObjLabel=LI834H3_URA_HUAYCAN1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,3326,3326,4909,0,0,0,0,0,0,8235
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2877, DestObjLabel=LI834H3_URA_HUAYCAN0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,17361,17361,46006,0,0,0,0,0,0,77161
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2874, DestObjLabel=LI834H2_URA_HUAYCAN1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,4452,4452,6955,0,0,0,0,0,0,52330
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2873, DestObjLabel=LI834H2_URA_HUAYCAN0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,6368,6368,34553,0,0,0,0,0,0,52330
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2867, DestObjLabel=LI834H1_URA_HUAYCAN2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,10552,10552,17746,0,0,0,0,0,0,104252
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2866, DestObjLabel=LI834H1_URA_HUAYCAN1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,4202,4202,8838,0,0,0,0,0,0,13041
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2865, DestObjLabel=LI834H1_URA_HUAYCAN0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,22259,22259,53691,0,0,0,0,0,0,104252
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2862, DestObjLabel=LI834G3_URA_HUAYCAN3, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,7424,7424,16132,0,0,0,0,0,0,23557
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2861, DestObjLabel=LI834G3_URA_HUAYCAN2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,16244,16244,29347,0,0,0,0,0,0,231308
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2860, DestObjLabel=LI834G3_URA_HUAYCAN1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,18213,18213,30516,0,0,0,0,0,0,231308
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2859, DestObjLabel=LI834G3_URA_HUAYCAN0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,44436,44436,92551,0,0,0,0,0,0,231308
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2858, DestObjLabel=LI834G2_URA_HUAYCAN3, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,3610,3610,15593,0,0,0,0,0,0,169265
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2857, DestObjLabel=LI834G2_URA_HUAYCAN2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,4356,4356,17806,0,0,0,0,0,0,169265
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2856, DestObjLabel=LI834G2_URA_HUAYCAN1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,8626,8626,14474,0,0,0,0,0,0,169265
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2855, DestObjLabel=LI834G2_URA_HUAYCAN0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,34371,34371,70422,0,0,0,0,0,0,169265
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2850, DestObjLabel=LI834G1_URA_HUAYCAN1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,10184,10184,24834,0,0,0,0,0,0,35018
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2849, DestObjLabel=LI834G1_URA_HUAYCAN0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,23877,23877,71078,0,0,0,0,0,0,94955
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2844, DestObjLabel=LI659H3_HUARANGAL1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2843, DestObjLabel=LI659H3_HUARANGAL0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2841, DestObjLabel=LI659H2_HUARANGAL4, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2840, DestObjLabel=LI659H2_HUARANGAL3, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2839, DestObjLabel=LI659H2_HUARANGAL2, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2837, DestObjLabel=LI659H2_HUARANGAL0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2834, DestObjLabel=LI659H1_HUARANGAL1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2833, DestObjLabel=LI659H1_HUARANGAL0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2830, DestObjLabel=LI659G3_HUARANGAL1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2829, DestObjLabel=LI659G3_HUARANGAL0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2826, DestObjLabel=LI659G2_HUARANGAL1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2825, DestObjLabel=LI659G2_HUARANGAL0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2824, DestObjLabel=LI659G1_HUARANGAL1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2823, DestObjLabel=LI659G1_HUARANGAL0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2819, DestObjLabel=LI911H3_HILARION2, DestObjType=TRX",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2818, DestObjLabel=LI911H3_HILARION1, DestObjType=TRX",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2817, DestObjLabel=LI911H3_HILARION0, DestObjType=TRX",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2812, DestObjLabel=LI911H2_HILARION1, DestObjType=TRX",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2811, DestObjLabel=LI911H2_HILARION0, DestObjType=TRX",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2813, DestObjLabel=LI911H2_HILARION2, DestObjType=TRX",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2807, DestObjLabel=LI911H1_HILARION4, DestObjType=TRX",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2806, DestObjLabel=LI911H1_HILARION3, DestObjType=TRX",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2805, DestObjLabel=LI911H1_HILARION2, DestObjType=TRX",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2804, DestObjLabel=LI911H1_HILARION1, DestObjType=TRX",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2803, DestObjLabel=LI911H1_HILARION0, DestObjType=TRX",Unreliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2798, DestObjLabel=LI911G3_HILARION1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2797, DestObjLabel=LI911G3_HILARION0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2792, DestObjLabel=LI911G2_HILARION1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2791, DestObjLabel=LI911G2_HILARION0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2788, DestObjLabel=LI911G1_HILARION1, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2787, DestObjLabel=LI911G1_HILARION0, DestObjType=TRX",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2782, DestObjLabel=LI648H3_GRANDE3, DestObjType=TRX",Reliable,0,0,0,0,0,0,1,0,1875,1876,5141,0,0,0,0,0,0,124337
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2781, DestObjLabel=LI648H3_GRANDE2, DestObjType=TRX",Reliable,0,0,0,1,0,0,2,0,5922,5924,10214,0,0,0,0,0,0,124337
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2780, DestObjLabel=LI648H3_GRANDE1, DestObjType=TRX",Reliable,0,0,3,3,0,0,6,0,13965,13971,20460,0,0,0,0,0,0,124337
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2779, DestObjLabel=LI648H3_GRANDE0, DestObjType=TRX",Reliable,0,0,1,5,0,0,13,0,19882,19895,46855,0,0,0,0,0,0,124337
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2774, DestObjLabel=LI648H2_GRANDE3, DestObjType=TRX",Reliable,0,0,0,1,0,0,3,0,5816,5819,13392,0,0,0,0,0,0,145994
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2773, DestObjLabel=LI648H2_GRANDE2, DestObjType=TRX",Reliable,0,0,0,0,0,0,1,0,7412,7413,15463,0,0,0,0,0,0,145994
2017-08-04 09:00,60,"BSC04HLV_LIMA/LAPDLINK:Logic No.=2772, DestObjLabel=LI648H2_GRANDE1, DestObjType=TRX",Reliable,0,0,0,2,0,0,4,0,10321,10325,21748,0,0,0,0,0,0,145994
